Timestamp,Actual,Naive
2024-08-29 00:00:00+00:00,59365.0,59033.0
2024-08-30 00:00:00+00:00,59113.0,59365.0
2024-08-31 00:00:00+00:00,58967.0,59113.0
2024-09-01 00:00:00+00:00,57310.0,58967.0
2024-09-02 00:00:00+00:00,59133.0,57310.0
2024-09-03 00:00:00+00:00,57493.0,59133.0
2024-09-04 00:00:00+00:00,57956.0,57493.0
2024-09-05 00:00:00+00:00,56158.0,57956.0
2024-09-06 00:00:00+00:00,53955.0,56158.0
2024-09-07 00:00:00+00:00,54147.0,53955.0
2024-09-08 00:00:00+00:00,54866.0,54147.0
2024-09-09 00:00:00+00:00,57059.0,54866.0
2024-09-10 00:00:00+00:00,57659.0,57059.0
2024-09-11 00:00:00+00:00,57342.0,57659.0
2024-09-12 00:00:00+00:00,58139.0,57342.0
2024-09-13 00:00:00+00:00,60545.0,58139.0
2024-09-14 00:00:00+00:00,60012.0,60545.0
2024-09-15 00:00:00+00:00,59130.0,60012.0
2024-09-16 00:00:00+00:00,58212.0,59130.0
2024-09-17 00:00:00+00:00,60316.0,58212.0
2024-09-18 00:00:00+00:00,61757.0,60316.0
2024-09-19 00:00:00+00:00,62940.0,61757.0
2024-09-20 00:00:00+00:00,63211.0,62940.0
2024-09-21 00:00:00+00:00,63364.0,63211.0
2024-09-22 00:00:00+00:00,63563.0,63364.0
2024-09-23 00:00:00+00:00,63325.0,63563.0
2024-09-24 00:00:00+00:00,64260.0,63325.0
2024-09-25 00:00:00+00:00,63147.0,64260.0
2024-09-26 00:00:00+00:00,65175.0,63147.0
2024-09-27 00:00:00+00:00,65781.0,65175.0
2024-09-28 00:00:00+00:00,65876.0,65781.0
2024-09-29 00:00:00+00:00,65601.0,65876.0
2024-09-30 00:00:00+00:00,63302.0,65601.0
2024-10-01 00:00:00+00:00,60807.0,63302.0
2024-10-02 00:00:00+00:00,60634.0,60807.0
2024-10-03 00:00:00+00:00,60745.0,60634.0
2024-10-04 00:00:00+00:00,62081.0,60745.0
2024-10-05 00:00:00+00:00,62063.0,62081.0
2024-10-06 00:00:00+00:00,62814.0,62063.0
2024-10-07 00:00:00+00:00,62212.0,62814.0
2024-10-08 00:00:00+00:00,62133.0,62212.0
2024-10-09 00:00:00+00:00,60582.0,62133.0
2024-10-10 00:00:00+00:00,60278.0,60582.0
2024-10-11 00:00:00+00:00,62452.0,60278.0
2024-10-12 00:00:00+00:00,63194.0,62452.0
2024-10-13 00:00:00+00:00,62849.0,63194.0
2024-10-14 00:00:00+00:00,66070.0,62849.0
2024-10-15 00:00:00+00:00,67061.0,66070.0
2024-10-16 00:00:00+00:00,67622.0,67061.0
2024-10-17 00:00:00+00:00,67392.0,67622.0
2024-10-18 00:00:00+00:00,68420.0,67392.0
2024-10-19 00:00:00+00:00,68359.0,68420.0
2024-10-20 00:00:00+00:00,69011.0,68359.0
2024-10-21 00:00:00+00:00,67340.0,69011.0
2024-10-22 00:00:00+00:00,67382.0,67340.0
2024-10-23 00:00:00+00:00,66601.0,67382.0
2024-10-24 00:00:00+00:00,68155.0,66601.0
2024-10-25 00:00:00+00:00,66578.0,68155.0
2024-10-26 00:00:00+00:00,67003.0,66578.0
2024-10-27 00:00:00+00:00,67938.0,67003.0
2024-10-28 00:00:00+00:00,69918.0,67938.0
2024-10-29 00:00:00+00:00,72729.0,69918.0
2024-10-30 00:00:00+00:00,72331.0,72729.0
2024-10-31 00:00:00+00:00,70231.0,72331.0
2024-11-01 00:00:00+00:00,69490.0,70231.0
2024-11-02 00:00:00+00:00,69330.0,69490.0
2024-11-03 00:00:00+00:00,68738.0,69330.0
2024-11-04 00:00:00+00:00,67818.0,68738.0
2024-11-05 00:00:00+00:00,69386.0,67818.0
